ID,sentence1,sentence2,manual_similarity
2914,සිනා මුසු මුහුණක් සහිත කාන්තාවක් පිටුපසට නැමෙයි,මිල් පැහැ ඇදුමින් සැරසුණු තරුණිය පිටුපසට නැමෙයි ,0.8
2915,ගැහැණු ළමයා පිටුපසට නැමෙමින් ව්‍යයාම් කරයි,ගැහැණු ළමයෙකු ව්‍යායාම කරයි ,0.87
2916,ගැහැණු ළමයා පිටුපසට නැමෙමින් ව්‍යයාම් කරයි,තරුණියක් අයිස් සහිත පාරක අමුතු ඉරියව්වකින් පෙනී සිටියි,0.47
2917,ගැහැණු ළමයා පිටුපසට නැමෙමින් ව්‍යයාම් කරයි,මිල් පැහැ ඇදුමින් සැරසුණු තරුණිය පිටුපසට නැමෙයි ,0.67
2918,ගැහැණු ළමයෙකු ව්‍යායාම කරයි ,තරුණියක් අයිස් සහිත පාරක අමුතු ඉරියව්වකින් පෙනී සිටියි,0.6
2919,ගැහැණු ළමයෙකු ව්‍යායාම කරයි ,මිල් පැහැ ඇදුමින් සැරසුණු තරුණිය පිටුපසට නැමෙයි ,0.67
2920,තරුණියක් අයිස් සහිත පාරක අමුතු ඉරියව්වකින් පෙනී සිටියි,මිල් පැහැ ඇදුමින් සැරසුණු තරුණිය පිටුපසට නැමෙයි ,0.53
2921,මිනිසෙක් පාපැදියක් බාධකයක් මතින් ගමන් කරවයි,ධාවකයා අපහසුවෙන් බයිසිකලය පදිමින් සිටියි ,0.73
2922,මිනිසෙක් පාපැදියක් බාධකයක් මතින් ගමන් කරවයි,මිනිසෙකු බයිසිකලයක් පදියි ,0.73
2923,මිනිසෙක් පාපැදියක් බාධකයක් මතින් ගමන් කරවයි,නිල් පැහැති ඇඳුමකින් සැරසුණු මිනිසෙක් තම බයිසිකලය පදියි,0.73
2924,මිනිසෙක් පාපැදියක් බාධකයක් මතින් ගමන් කරවයි,පා පැදි කරුවෙක් පා පැදිය සමඟ උඩ පනියි ,0.53
2925,ධාවකයා අපහසුවෙන් බයිසිකලය පදිමින් සිටියි ,මිනිසෙකු බයිසිකලයක් පදියි ,0.8
2926,ධාවකයා අපහසුවෙන් බයිසිකලය පදිමින් සිටියි ,නිල් පැහැති ඇඳුමකින් සැරසුණු මිනිසෙක් තම බයිසිකලය පදියි,0.8
2927,ධාවකයා අපහසුවෙන් බයිසිකලය පදිමින් සිටියි ,පා පැදි කරුවෙක් පා පැදිය සමඟ උඩ පනියි ,0.6
2928,මිනිසෙකු බයිසිකලයක් පදියි ,නිල් පැහැති ඇඳුමකින් සැරසුණු මිනිසෙක් තම බයිසිකලය පදියි,0.73
2929,මිනිසෙකු බයිසිකලයක් පදියි ,පා පැදි කරුවෙක් පා පැදිය සමඟ උඩ පනියි ,0.73
2930,නිල් පැහැති ඇඳුමකින් සැරසුණු මිනිසෙක් තම බයිසිකලය පදියි,පා පැදි කරුවෙක් පා පැදිය සමඟ උඩ පනියි ,0.67
2931,ක්‍රීඩිකාවන් පිරිසක් රග්බි ක්‍රීඩාවේ යෙදේ,ගැහැණු ළමයින් ක්‍රීඩා කරමින් සිටිති,0.67
2932,ක්‍රීඩිකාවන් පිරිසක් රග්බි ක්‍රීඩාවේ යෙදේ,ක්‍රීඩිකාවන් රගර් ක්‍රීඩා කරයි ,0.87
2933,ක්‍රීඩිකාවන් පිරිසක් රග්බි ක්‍රීඩාවේ යෙදේ,ක්‍රීඩිකාවෝ පිරිසක් ගුවනේ ඇති පන්දුව අල්ලා ගැනීමට තැත් කරති,0.67
2934,ක්‍රීඩිකාවන් පිරිසක් රග්බි ක්‍රීඩාවේ යෙදේ,ඉහළින් එන රගර් පන්දුව අල්ලා ගැනීමට ක්‍රීඩිකාවන් පිරිසක් උඩ පැන උත්සහ කරයි ,0.73
2935,ගැහැණු ළමයින් ක්‍රීඩා කරමින් සිටිති,ක්‍රීඩිකාවන් රගර් ක්‍රීඩා කරයි ,0.73
2936,ගැහැණු ළමයින් ක්‍රීඩා කරමින් සිටිති,ක්‍රීඩිකාවෝ පිරිසක් ගුවනේ ඇති පන්දුව අල්ලා ගැනීමට තැත් කරති,0.53
2937,ගැහැණු ළමයින් ක්‍රීඩා කරමින් සිටිති,ඉහළින් එන රගර් පන්දුව අල්ලා ගැනීමට ක්‍රීඩිකාවන් පිරිසක් උඩ පැන උත්සහ කරයි ,0.53
2938,ක්‍රීඩිකාවන් රගර් ක්‍රීඩා කරයි ,ක්‍රීඩිකාවෝ පිරිසක් ගුවනේ ඇති පන්දුව අල්ලා ගැනීමට තැත් කරති,0.6
2939,ක්‍රීඩිකාවන් රගර් ක්‍රීඩා කරයි ,ඉහළින් එන රගර් පන්දුව අල්ලා ගැනීමට ක්‍රීඩිකාවන් පිරිසක් උඩ පැන උත්සහ කරයි ,0.67
2940,ක්‍රීඩිකාවෝ පිරිසක් ගුවනේ ඇති පන්දුව අල්ලා ගැනීමට තැත් කරති,ඉහළින් එන රගර් පන්දුව අල්ලා ගැනීමට ක්‍රීඩිකාවන් පිරිසක් උඩ පැන උත්සහ කරයි ,0.8
2941,මිනිසෙක් මාර්ගයක් අසල කුඩා ක්‍රීඩා කරයි,පිරිමි ළමයා පාරේ සෙල්ලම් කරමින් සිටියි,0.73
2942,මිනිසෙක් මාර්ගයක් අසල කුඩා ක්‍රීඩා කරයි,ළමයෙකු බැම්මක් මත සිට බිමට පනියි ,0.2
2943,මිනිසෙක් මාර්ගයක් අසල කුඩා ක්‍රීඩා කරයි,පිරිමි දරුවෙක් එළිමහනේ උද්‍යානයක ස්කේටිං පුහුණුවීම් වල නිරත වෙයි,0.47
